date,value
2024-01-16,179.958070017
2024-01-17,180.036781877
2024-01-18,180.115528165
2024-01-19,180.194308896
2024-01-22,180.273124085
2024-01-23,180.351973746
2024-01-24,180.430857896
2024-01-25,180.509776549
2024-01-26,180.58872972
2024-01-29,180.667717425
2024-01-30,180.746739678
2024-01-31,180.825796494
2024-02-01,180.901665574
2024-02-02,180.977566485
2024-02-05,181.053499243
2024-02-06,181.12946386
2024-02-07,181.205460349
2024-02-08,181.281488724
2024-02-09,181.357548998
2024-02-14,181.433641185
2024-02-15,181.509765298
2024-02-16,181.58592135
2024-02-19,181.662109355
2024-02-20,181.738329326
2024-02-21,181.814581277
2024-02-22,181.890865221
2024-02-23,181.967181171
2024-02-26,182.043529141
2024-02-27,182.119909145
2024-02-28,182.196321195
2024-02-29,182.272765306
2024-03-01,182.34924149
2024-03-04,182.425749761
2024-03-05,182.502290133
2024-03-06,182.578862619
2024-03-07,182.655467232
2024-03-08,182.732103987
2024-03-11,182.808772895
2024-03-12,182.885473972
2024-03-13,182.962207231
2024-03-14,183.038972684
2024-03-15,183.115770346
2024-03-18,183.192600229
2024-03-19,183.269462349
2024-03-20,183.346356717
2024-03-21,183.420003282
2024-03-22,183.493679429
2024-03-25,183.56738517
2024-03-26,183.641120517
2024-03-27,183.714885482
2024-03-28,183.788680077
2024-04-01,183.862504314
2024-04-02,183.936358205
2024-04-03,184.010241762
2024-04-04,184.084154995
2024-04-05,184.158097919
2024-04-08,184.232070544
2024-04-09,184.306072882
2024-04-10,184.380104945
2024-04-11,184.454166746
2024-04-12,184.528258295
2024-04-15,184.602379606
2024-04-16,184.67653069
2024-04-17,184.750711559
2024-04-18,184.824922225
2024-04-19,184.899162699
2024-04-22,184.973432995
2024-04-23,185.047733124
2024-04-24,185.122063097
2024-04-25,185.196422927
2024-04-26,185.270812627
2024-04-29,185.345232207
2024-04-30,185.419681679
2024-05-02,185.494161057
2024-05-03,185.568670352
2024-05-06,185.643209575
2024-05-07,185.71777874
2024-05-08,185.792377857
2024-05-09,185.865338524
2024-05-10,185.938327842
2024-05-13,186.011345824
2024-05-14,186.084392479
2024-05-15,186.15746782
2024-05-16,186.230571858
2024-05-17,186.303704603
2024-05-20,186.376866068
2024-05-21,186.450056263
2024-05-22,186.5232752
2024-05-23,186.596522891
2024-05-24,186.669799345
2024-05-27,186.743104575
2024-05-28,186.816438593
2024-05-29,186.889801408
2024-05-31,186.963193033
2024-06-03,187.036613479
2024-06-04,187.110062757
2024-06-05,187.183540879
2024-06-06,187.257047855
2024-06-07,187.330583698
2024-06-10,187.404148418
2024-06-11,187.477742027
2024-06-12,187.551364536
2024-06-13,187.625015957
2024-06-14,187.698696301
2024-06-17,187.772405579
2024-06-18,187.846143803
2024-06-19,187.919910983
2024-06-20,187.993707132
2024-06-21,188.067532261
2024-06-24,188.141386381
2024-06-25,188.215269504
2024-06-26,188.28918164
2024-06-27,188.363122802
2024-06-28,188.437093
2024-07-01,188.511092246
2024-07-02,188.585120552
2024-07-03,188.659177929
2024-07-04,188.733264388
2024-07-05,188.807379941
2024-07-08,188.881524599
2024-07-09,188.955698374
2024-07-10,189.029901277
2024-07-11,189.104133319
2024-07-12,189.178394512
2024-07-15,189.252684868
2024-07-16,189.327004397
2024-07-17,189.401353112
2024-07-18,189.475731023
2024-07-19,189.550138143
2024-07-22,189.624574482
2024-07-23,189.699040052
2024-07-24,189.773534865
2024-07-25,189.848058932
2024-07-26,189.922612265
2024-07-29,189.997194875
2024-07-30,190.071806773
2024-07-31,190.146447972
2024-08-01,190.221118482
2024-08-02,190.295818315
2024-08-05,190.370547483
2024-08-06,190.445305997
2024-08-07,190.520093869
2024-08-08,190.59491111
2024-08-09,190.669757731
2024-08-12,190.744633745
2024-08-13,190.819539163
2024-08-14,190.894473996
2024-08-15,190.969438256
2024-08-16,191.044431954
2024-08-19,191.119455103
2024-08-20,191.194507713
2024-08-21,191.269589796
2024-08-22,191.344701364
